journal_title,Journal of Science Education and Technology
article_title,Short Project-Based Learning with MATLAB Applications to Support the Learning of Video-Image Processing
keyword,"['Engineering education\xa0', 'Project-based learning\xa0', 'Educational technology system\xa0', 'Video and image processing\xa0']"
history,"['2017-10', '2017-05-17']"
abstract,"Abstract University courses concerning Computer Vision and Image Processing are generally taught using a traditional methodology that is focused on the teacher rather than on the students. This approach is consequently not effective when teachers seek to attain cognitive objectives involving their students’ critical thinking.This manuscript covers the development, implementation and assessment of a short project-based engineering course with MATLAB applications Multimedia Engineering being taken by Bachelor’s degree students. The principal goal of all course lectures and hands-on laboratory activities was for the students to not only acquire image-specific technical skills but also a general knowledge of data analysis so as to locate phenomena in pixel regions of images and video frames. This would hopefully enable the students to develop skills regarding the implementation of the filters, operators, methods and techniques used for image processing and computer vision software libraries. Our teaching-learning process thus permits the accomplishment of knowledge assimilation, student motivation and skill development through the use of a continuous evaluation strategy to solve practical and real problems by means of short projects designed using MATLAB applications. Project-based learning is not new. This approach has been used in STEM learning in recent decades. But there are many types of projects. The aim of the current study is to analyse the efficacy of short projects as a learning tool when compared to long projects during which the students work with more independence. This work additionally presents the impact of different types of activities, and not only short projects, on students’ overall results in this subject. Moreover, a statistical study has allowed the author to suggest a link between the students’ success ratio and the type of content covered and activities completed on the course. The results described in this paper show that those students who took part in short projects made a significant improvement when compared to those who participated in long projects."
journal_title,Journal of Science Education and Technology
article_title,The Influence of Toy Design Activities on Middle School Students’ Understanding of the Engineering Design Processes
keyword,"['Engineering design\xa0', 'Middle school\xa0', 'Self-efficacy\xa0', 'Design processes\xa0', 'Toy design\xa0']"
history,"['2017-10', '2017-05-09']"
abstract,"Abstract The societal demand for inspiring and engaging science, technology, engineering, and mathematics (STEM) students and preparing our workforce for the emerging creative economy has necessitated developing students’ self-efficacy and understanding of engineering design processes from as early as elementary school levels. Hands-on engineering design activities have shown the potential to promote middle school students’ self-efficacy and understanding of engineering design processes. However, traditional classrooms often lack hands-on engineering design experiences, leaving students unprepared to solve real-world design problems. In this study, we introduce the framework of a toy design workshop and investigate the influence of the workshop activities on students’ understanding of and self-efficacy beliefs in engineering design. Using a mixed method approach, we conducted quantitative analyses to show changes in students’ engineering design self-efficacy and qualitative analyses to identify students’ understanding of the engineering design processes. Findings show that among the 24 participants, there is a significant increase in students’ self-efficacy beliefs after attending the workshop. We also identified major themes such as design goals and prototyping in students’ understanding of engineering design processes. This research provides insights into the key elements of middle school students’ engineering design learning and the benefits of engaging middle school students in hands-on toy design workshops."
journal_title,Journal of Science Education and Technology
article_title,A Further Characterization of Empirical Research Related to Learning Outcome Achievement in Remote and Virtual Science Labs
keyword,"['Virtual science labs\xa0', 'Remote science labs\xa0', 'Alternative learning spaces\xa0', 'Laboratory learning outcomes\xa0', 'Online science education\xa0']"
history,"['2017-10', '2017-07-26']"
abstract,"Abstract This paper further characterizes recently reviewed literature related to student learning outcome achievement in non-traditional (virtual and remote) versus traditional (hands-on) science labs, as well as factors to consider when evaluating the state and progress of research in this field as a whole. Current research is characterized according to (1) participant nationality and culture, (2) participant education level, (3) participant demography, (4) scientific discipline, and (5) research methodology, which could provide avenues for further research and useful dialog regarding the measurement and interpretation of data related to student learning outcome achievement in, and thus the efficacy of, non-traditional versus traditional science labs. Current research is also characterized by (6) research publication media and (7) availability of non-traditional labs used, which demonstrate some of the obstacles to progress and consensus in this research field."
journal_title,Journal of Science Education and Technology
article_title,Cloud Pedagogy: Utilizing Web-Based Technologies for the Promotion of Social Constructivist Learning in Science Teacher Preparation Courses
keyword,"['Next-Generation Science Standards (NGSS)\xa0', 'Pre-service science teachers\xa0', 'Social constructivism\xa0', 'Web-based technologies\xa0']"
history,"['2017-10', '2017-04-07']"
abstract,"Abstract The new guidelines for science education emphasize the need to introduce computers and digital technologies as a means of enabling visualization and data collection and analysis. This requires science teachers to bring advanced technologies into the classroom and use them wisely. Hence, the goal of this study was twofold: to examine the application of web-based technologies in science teacher preparation courses and to examine pre-service teachers’ perceptions of “cloud pedagogy”—an instructional framework that applies technologies for the promotion of social constructivist learning. The study included university teachers (N = 48) and pre-service science teachers (N = 73). Data were collected from an online survey, written reflections, and interviews. The findings indicated that university teachers use technologies mainly for information management and the distribution of learning materials and less for applying social constructivist pedagogy. University teachers expect their students (i.e., pre-service science teachers) to use digital tools in their future classroom to a greater extent than they themselves do. The findings also indicated that the “cloud pedagogy” was perceived as an appropriate instructional framework for contemporary science education. The application of the cloud pedagogy fosters four attributes: the ability to adapt to frequent changes and uncertain situations, the ability to collaborate and communicate in decentralized environments, the ability to generate data and manage it, and the ability to explore new venous."
journal_title,Journal of Science Education and Technology
article_title,Development of an Attitude Scale to Measure the Undergraduate Students’ Attitudes Towards Nanobiotechnology
keyword,"['Nanotechnology\xa0', 'Biotechnology\xa0', 'Nanobiotechnology\xa0', 'Validity\xa0', 'Reliability\xa0']"
history,"['2017-10', '2017-06-20']"
abstract,"Abstract Nanobiotechnology, which resulted from the convergence of biotechnology and nanotechnology, is a new field of research, and it has an increasing impact on peoples’ everyday lives. Thus, it is important to measure peoples’ attitudes towards nanobiotechnology, in particular, those who are specifically involved in biology and science education. However, despite the existence of an adequate number of instruments on biotechnology or nanotechnology, for nanobiotechnology, there is no instrument that has been rigorously validated. Therefore, the aim of this study was to develop a nanobiotechnology scale for assessing the undergraduate students’ attitudes. The data were gathered from 236 student teachers enrolled in the departments of biology education and elementary science education. The findings from exploratory factor analysis (EFA) provided evidence for the validity and reliability of the final form of the scale. At total of 36 items were identified and contained within the following four factors, nanobiotechnology awareness, interest in nanobiotechnology, nanobiotechnology education, and the applications of nanobiotechnology. The total variance was 53.021%, and the Cronbach’s alpha for the overall scale was 0.93. The scale was later given to 203 student teachers, the results of which were presented in this study. The results indicated significant differences in gender and department in some of the subscales of the scale. As a result, it is believed that the instrument will be a valuable tool for both instructors and researchers in science education to assess the student teachers’ attitudes about nanobiotechnology."
journal_title,Journal of Science Education and Technology
article_title,Stitching Codeable Circuits: High School Students’ Learning About Circuitry and Coding with Electronic Textiles
keyword,"['Circuitry\xa0', 'Electronic textiles\xa0', 'Assessment\xa0', 'Making\xa0', 'STEM\xa0', 'Maker movement\xa0']"
history,"['2017-10', '2017-05-29']"
abstract,"Abstract Learning about circuitry by connecting a battery, light bulb, and wires is a common activity in many science classrooms. In this paper, we expand students’ learning about circuitry with electronic textiles, which use conductive thread instead of wires and sewable LEDs instead of lightbulbs, by integrating programming sensor inputs and light outputs and examining how the two domains interact. We implemented an electronic textiles unit with 23 high school students ages 16–17 years who learned how to craft and code circuits with the LilyPad Arduino, an electronic textile construction kit. Our analyses not only confirm significant increases in students’ understanding of functional circuits but also showcase students’ ability in designing and remixing program code for controlling circuits. In our discussion, we address opportunities and challenges of introducing codeable circuit design for integrating maker activities that include engineering and computing into classrooms."
journal_title,Journal of Science Education and Technology
article_title,Pressurizing the STEM Pipeline: an Expectancy-Value Theory Analysis of Youths’ STEM Attitudes
keyword,"['Expectancy-value theory\xa0', 'STEM attitudes\xa0', 'Minorities\xa0', 'Computing intervention\xa0', 'Elementary school\xa0']"
history,"['2017-08', '2017-01-23']"
abstract,"Abstract Over the past decade, there has been a strong national push to increase minority students’ positive attitudes towards STEM-related careers. However, despite this focus, minority students have remained underrepresented in these fields. Some researchers have directed their attention towards improving the STEM pipeline which carries students through our educational system and into STEM careers. Previous research has shown that expectancy-value theory (EVT) is useful for examining the short-term as well as long-term academic motivations and intentions of elementary age minority students. These findings provide insights into ways we may be able to potentially “patch” particular STEM pipeline leaks. In the current study, we advance this research by using EVT as a framework to examine the STEM attitudes of young students directly. We hypothesize that students’ academic-related expectancies for success and subjective task values will be associated with an increase in STEM attitudes. Data for this study was gathered over the course of a large-scale computing intervention which sought to increase students’ STEM interest. This computing intervention took place in an urban elementary school district located within the southeastern USA. Results  from this study indicate that both intrinsic values and utility values predict students’ STEM attitudes but they influence attitudes related to the various dimensions of STEM differently. These findings demonstrate that EVT provides a useful framework, which can be integrated into future computing interventions, to help encourage positive STEM attitudes in young children, thus increasing the internal pressure (or flow) within the STEM pipeline."
journal_title,Journal of Science Education and Technology
article_title,Electrifying Engagement in Middle School Science Class: Improving Student Interest Through E-textiles
keyword,"['Science education\xa0', 'Electronic textiles\xa0', 'Maker movement\xa0', 'DIY media\xa0', 'Perception of science\xa0', 'Interest\xa0']"
history,"['2017-08', '2017-03-23']"
abstract,"Abstract Most interventions with “maker” technologies take place outside of school or out of core area classrooms. However, intervening in schools holds potential for reaching much larger numbers of students and the opportunity to shift instructional dynamics in classrooms. This paper shares one such intervention where electronic textiles (sewable circuits) were introduced into eighth grade science classes with the intent of exploring possible gains in student learning and motivation, particularly for underrepresented minorities. Using a quasi-experimental design, four classes engaged in a traditional circuitry unit while the other four classes undertook a new e-textile unit. Overall, students in both groups demonstrated significant learning gains on standard test items without significant differences between conditions. Significant differences appeared between groups’ attitudes toward science after the units in ways that show increasing interest in science by students in the e-textile unit. In particular, they reported positive identity shifts pertaining to their perceptions of the beliefs of their friends, family, and teacher. Findings and prior research suggest that student-created e-textile designs provide opportunities for connections outside of the classroom with friends and family and may shift students’ perceptions of their teacher’s beliefs about them more positively."
journal_title,Journal of Science Education and Technology
article_title,Collaborative and Competitive Video Games for Teaching Computing in Higher Education
keyword,"['Improving classroom teaching\xa0', 'Post-secondary education\xa0', 'Programming and programming languages\xa0', 'Collaborative learning\xa0', 'Game design\xa0']"
history,"['2017-08', '2017-03-15']"
abstract,"Abstract This study measures the success of using a collaborative and competitive video game, named Space Race, to teach computing to first year engineering students. Space Race is played by teams of four, each with their own tablet, collaborating to compete against the other teams in the class. The impact of the game on student learning was studied through measurements using 485 students, over one term. Surveys were used to gauge student reception of the game. Pre and post-tests, and in-course examinations were used to quantify student performance. The game was well received with at least 82% of the students that played it recommending it to others. In some cases, game participants outperformed non-participants on course exams. On the final course exam, all of the statistically significant (p<0.05) comparisons (42% of the relevant questions) showed a performance improvement of game participants on the questions, with a maximum grade improvement of 41%. The findings also suggest that some students retain the knowledge obtained from Space Race for at least 7 weeks. The results of this study provide strong evidence that a collaborative and competitive video game can be an effective tool for teaching computing in post-secondary education."
journal_title,Journal of Science Education and Technology
article_title,"Problem-Centered Supplemental Instruction in Biology: Influence on Content Recall, Content Understanding, and Problem Solving Ability"
keyword,"['Biology\xa0', 'Evolution\xa0', 'Teaching\xa0', 'Instructional design\xa0', 'First principles of instruction\xa0', 'Introductory biology course\xa0', 'Multimedia\xa0', 'Active learning\xa0', 'Problem solving\xa0', 'Recall\xa0', 'Understanding\xa0']"
history,"['2017-08', '2017-01-31']"
abstract,"Abstract To address the need for effective, efficient ways to apply active learning in undergraduate biology courses, in this paper, we propose a problem-centered approach that utilizes supplemental web-based instructional materials based on principles of active learning. We compared two supplementary web-based modules using active learning strategies: the first used Merrill’s First Principles of Instruction as a framework for organizing multiple active learning strategies; the second used a traditional web-based approach. Results  indicated that (a) the First Principles group gained significantly from pretest to posttest at the Remember level (t(40) = −1.432, p = 0.08, ES = 0.4) and at the Problem Solving level (U = 142.5, N1 = 21, N2 = 21, p = .02, ES = 0.7) and (b) the Traditional group gained significantly from pretest to posttest at the Remember level (t(36) = 1.762, p = 0.043, ES = 0.6). Those in the First Principles group were significantly more likely than the traditional group to be confident in their ability to solve problems in the future (χ2 (2, N = 40) = 3.585, p = 0.09)."
journal_title,Journal of Science Education and Technology
article_title,Students’ Independent Use of Screencasts and Simulations to Construct Understanding of Solubility Concepts
keyword,"['Simulation\xa0', 'Screencast\xa0', 'General chemistry\xa0', 'Solubility\xa0', 'Eye tracking\xa0']"
history,"['2017-08', '2017-01-23']"
abstract,"Abstract As students increasingly use online chemistry animations and simulations, it is becoming more important to understand how students independently engage with such materials and to develop a set of best practices for students’ use of these resources outside of the classroom. Most of the literature examining students’ use of animations and simulations has focused on classroom use with some studies suggesting that better outcomes are obtained when students use simulations with minimal guidance while others indicate the need for appropriate scaffolding. This study examined differences with respect to (1) student understanding of the concept of dissolution of ionic and covalent compounds in water and (2) student use of electronic resources when students were asked to complete an assignment either by manipulating a simulation on their own or by watching a screencast in which an expert manipulated the same simulation. Comparison of students’ pre- and posttest scores, answers to assignment questions, near-transfer follow-up questions, and eye-tracking analysis suggested that students who viewed the screencast gained a better understanding of the dissolving process, including interactions with water at the particulate level, particularly for covalent compounds. Additionally, the eye tracking indicated that there were significant differences in the ways that the different treatment groups (screencast or simulation) used the electronic resources."
journal_title,Journal of Science Education and Technology
article_title,Analysis of Propagation Plans in NSF-Funded Education Development Projects
keyword,"['Effective propagation strategies\xa0', 'Educational innovations\xa0', 'Proposal writing\xa0', 'Diffusion\xa0', 'Transfer of innovation\xa0', 'Broader impacts\xa0', 'Dissemination\xa0']"
history,"['2017-08', '2017-04-11']"
abstract,"Abstract Increasing adoption and adaptation of promising instructional strategies and materials has been identified as a critical component needed to improve science, technology, engineering, and mathematics (STEM) education. This paper examines typical propagation practices and resulting outcomes of proposals written by developers of educational innovations. These proposals were analyzed using the Designing for Sustained Adoption Assessment Instrument (DSAAI), an instrument developed to evaluate propagation plans, and the results used to predict the likelihood that a successful project would result in adoption by others. We found that few education developers propose strong propagation plans. Afterwards, a follow-up analysis was conducted to see which propagation strategies developers actually used to help develop, disseminate, and support their innovations. A web search and interviews with principal investigators were used to determine the degree to which propagation plans were actually implemented and to estimate adoption of the innovations. In this study, we analyzed 71 education development proposals funded by the National Science Foundation and predicted that 80% would be unsuccessful in propagating their innovations. Follow-up data collection with a subset of these suggests that the predictions were reasonably accurate."
journal_title,Journal of Science Education and Technology
article_title,"Mediated Effects of Technology Competencies and Experiences on Relations among Attitudes Towards Technology Use, Technology Ownership, and Self Efficacy about Technological Pedagogical Content Knowledge"
keyword,"['Technological pedagogical content knowledge\xa0', 'Science teacher education\xa0', 'Technological pedagogical content knowledge for science teaching\xa0', 'Technological competency\xa0', 'Technological experience\xa0', 'Technological attitude\xa0', 'Structural equation modeling\xa0']"
history,"['2017-08', '2017-03-17']"
abstract,"Abstract This study examined the relations of preservice science teachers’ attitudes towards technology use, technology ownership, technology competencies, and experiences to their self-efficacy beliefs about technological pedagogical content knowledge (TPACK). The present study also investigated interrelations among preservice teachers’ attitudes towards technology use, technology ownership, technology competencies, and experiences. The participants of study were 665 elementary preservice science teachers (467 females, 198 males) from 7 colleges in Turkey. The proposed model based on educational technology literature was tested using structural equation modeling. The model testing results revealed that preservice teachers’ technology competencies and experiences mediated the relation of technology ownership to their TPACK self efficacy beliefs. The direct relation of their possession of technology to their TPACK self efficacy beliefs was insignificant while the indirect relation through their technology competencies and experiences was significant. The results also indicated there were significant direct effects of preservice teachers’ attitudes towards technology use, technology competencies, and experiences on their TPACK self efficacy beliefs."
journal_title,Journal of Science Education and Technology
article_title,Students’ Development of Representational Competence Through the Sense of Touch
keyword,"['Embodied learning\xa0', 'Haptic technology\xa0', 'Representational competence\xa0']"
history,"['2017-06', '2017-01-25']"
abstract,"Abstract Electromagnetism is an umbrella encapsulating several different concepts like electric current, electric fields and forces, and magnetic fields and forces, among other topics. However, a number of studies in the past have highlighted the poor conceptual understanding of electromagnetism concepts by students even after instruction. This study aims to identify novel forms of “hands-on” instruction that can result in representational competence and conceptual gain. Specifically, this study aimed to identify if the use of visuohaptic simulations can have an effect on student representations of electromagnetic-related concepts. The guiding questions is How do visuohaptic simulations influence undergraduate students’ representations of electric forces? Participants included nine undergraduate students from science, technology, or engineering backgrounds who participated in a think-aloud procedure while interacting with a visuohaptic simulation. The think-aloud procedure was divided in three stages, a prediction stage, a minimally visual haptic stage, and a visually enhanced haptic stage. The results of this study suggest that students’ accurately characterized and represented the forces felt around a particle, line, and ring charges either in the prediction stage, a minimally visual haptic stage or the visually enhanced haptic stage. Also, some students accurately depicted the three-dimensional nature of the field for each configuration in the two stages that included a tactile mode, where the point charge was the most challenging one."
journal_title,Journal of Science Education and Technology
article_title,Investigation of Learning Behaviors and Achievement of Vocational High School Students Using an Ubiquitous Physics Tablet PC App
keyword,"['U-Physics\xa0', 'Pendulum learning\xa0', 'Interpreting graphs\xa0', 'Applying formula\xa0', 'Pair coherence\xa0']"
history,"['2017-06', '2017-01-13']"
abstract,"Abstract In this study, we designed and developed an app called Ubiquitous-Physics (U-Physics) for mobile devices like tablet PC or smart phones to help students learn the principles behind a simple pendulum in Physics. The unique characteristic of U-Physics is the use of sensors on mobile devices to collect acceleration and velocity data during pendulum swings. The data collected are transformed to facilitate students’ understanding of the pendulum time period. U-Physics helped students understand the effects of pendulum mass, length, and angle in relation to its time period. In addition, U-Physics was equipped with an annotation function such as textual annotation to help students interpret and understand the concepts and phenomena of the simple pendulum. U-Physics also generated graphs automatically to demonstrate the time period during which the pendulum was swinging. Results  showed a significant positive correlation between interpreting graphs and applying formula. This finding indicated that the ability to interpret graphs has an important role in scientific learning. Therefore, we strongly recommend that physics teachers use graphs to enrich students’ information content and understanding and negative correlation between pair coherence and interpreting graphs. It may be that most of the participants (vocational high school students) have limited skill or confidence in physics problem solving; so, they often seek help from teachers or their high-achieving peers. In addition, the findings also indicated that U-Physics can enhance students’ achievement during a 3-week time period. We hope that this app can be globally used to learn physics in the future."
journal_title,Journal of Science Education and Technology
article_title,Growing Plants and Scientists: Fostering Positive Attitudes toward Science among All Participants in an Afterschool Hydroponics Program
keyword,"['Informal science education\xa0', 'Afterschool\xa0', 'Elementary\xa0', 'Attitudes toward science\xa0', 'Hydroponics\xa0']"
history,"['2017-06', '2016-12-19']"
abstract,"Abstract This study examines an out-of-school time program targeting elementary-aged youth from populations that are typically underrepresented in science fields (primarily African-American, Hispanic, and/or English Language Learner participants). The program aimed to foster positive attitudes toward science among youth by engaging them in growing plants hydroponically (in water without soil). Participants’ attitudes toward science, including anxiety, desire, and self-concept, were examined through pre-post survey data (n = 234) over the course of an afterschool program at three separate sites. Data showed that participants’ anxiety decreased and desire increased for both male and female participants over the program. Self-concept increased for female participants at all three sites but did not change significantly for male participants. Participants’ first language (English or Spanish) was not a factor in attitude outcomes. The primarily positive outcomes suggest that hydroponics can be a useful educational platform for engaging participants in garden-based programming year round, particularly for settings that do not have the physical space or climate to conduct outdoor gardening. Similarities in positive attitude outcomes at the three sites despite differences in format, implementation, and instructor background experience suggest that the program is resilient to variation in context. Understanding which aspects of the program facilitated positive outcomes in the varied contexts could be useful for the design of future programs."
journal_title,Journal of Science Education and Technology
article_title,The Particular Aspects of Science Museum Exhibits That Encourage Students’ Engagement
keyword,"['Informal learning\xa0', 'Science museum\xa0', 'Exhibits\xa0']"
history,"['2017-06', '2016-12-16']"
abstract,"Abstract This research explores learning in science museums through the most common activity in a science museum—interaction with exhibits. The goal of this study was to characterize the learning behaviors exhibited by students as they engage with interactive exhibits in order to draw insight regarding the design of the exhibits. In order to do so, we used a qualitative method of observation as well as the Visitor Engagement Framework (VEF) model, a visitor-based framework for assessing visitors’ learning experiences with exhibits in a science center setting. The combined method produced a framework of nine learning behaviors exhibited during the visitors’ interaction with the exhibits, grouped into three categories that reflect increasing levels of engagement and depth of the learning experience. Our research participants consisted of a total 1800 students aged 10–12 (4th, 5th, and 6th graders) who came to the museum with their class for a day visit. We observed nine exhibits, each visited by 200 students. Our observations revealed several design elements that contribute to engagement with exhibits in science museums. For example, exhibits that have familiar activation encourage visitors’ interaction, exhibits that facilitate social interaction are more likely to increase engagement, and the highest levels of engagement can be found in exhibits that support large groups."
journal_title,Journal of Science Education and Technology
article_title,"Investigating Flipped Learning: Student Self-Regulated Learning, Perceptions, and Achievement in an Introductory Biology Course"
keyword,"['Flipped learning\xa0', 'Flipped classroom\xa0', 'Self-regulated learning\xa0', 'Active learning\xa0', 'Self-directed learning\xa0']"
history,"['2017-06', '2017-01-13']"
abstract,"Abstract In flipped classrooms, lectures, which are normally delivered in-class, are assigned as homework in the form of videos, and assignments that were traditionally assigned as homework, are done as learning activities in class. It was hypothesized that the effectiveness of the flipped model hinges on a student’s desire and ability to adopt a self-directed learning style. The purpose of this study was twofold; it aimed at examining the relationship between two variables—students’ perceptions of the flipped model and their self-regulated learning (SRL) behaviors—and the impact that these variables have on achievement in a flipped class. For the study, 76 participants from a flipped introductory biology course were asked about their SRL strategy use and perceptions of the flipped model. SRL strategy use was measured using a modified version of the Motivated Strategies for Learning Questionnaire (MSLQ; Wolters et al. 2005), while the flipped perceptions survey was newly derived. Student letter grades were collected as a measure of achievement. Through regression analysis, it was found that students’ perceptions of the flipped model positively predict students’ use of several types of SRL strategies. However, the data did not indicate a relationship between student perceptions and achievement, neither directly nor indirectly, through SRL strategy use. Results  suggest that flipped classrooms demonstrate their successes in the active learning sessions through constructivist teaching methods. Video lectures hold an important role in flipped classes, however, students may need to practice SRL skills to become more self-directed and effectively learn from them."
journal_title,Journal of Science Education and Technology
article_title,Alternate Reality Games as an Informal Learning Tool for Generating STEM Engagement among Underrepresented Youth: a Qualitative Evaluation of the Source
keyword,"['Alternate reality games\xa0', 'STEM\xa0', 'Underrepresented youth\xa0', 'Informal learning\xa0', 'Science education\xa0']"
history,"['2017-06', '2017-01-07']"
abstract,"Abstract This project developed and studied The Source, an alternate reality game (ARG) designed to foster interest and knowledge related to science, technology, engineering, and math (STEM) among youth from populations underrepresented in STEM fields. ARGs are multiplayer games that engage participants across several media such as shared websites, social media, personal communications, and real-world settings to complete activities and collaborate with team members. The Source was a five-week summer program with 144 participants from Chicago aged 13 to 18 years. The Source incorporated six socio-contextual factors derived from three frameworks: Chang’s (ERIC Digest, 2002) recommendations for engaging underrepresented populations in STEM careers, Lave and Wenger’s (Cambridge University Press, 1991) situated learning model, and Barron’s (Human Development, 49(4); 193-224, 2006) learning ecology perspective. These factors aligned with the program’s aims of promoting (1) social community and peer support, (2) collaboration and teamwork, (3) real-world relevance and investigative learning, (4) mentoring and exposure to STEM professionals, (5) hands-on activities to foster transferable skill building, and (6) interface with technology. This paper presents results from 10 focus groups and 10 individual interviews conducted with a subset of the 144 youth participants who completed the game. It describes how these six factors were realized through The Source and uses them as a lens for considering how The Source functioned pedagogically. Qualitative findings describe youth’s perception of The Source’s potential influence on STEM interest, engagement, and identity formation. Despite limitations, study results indicate that underrepresented youth can engage in an immersive, narrative, and game-based experience as a potential mechanism for piquing and developing STEM interest and skills, particularly among underrepresented youth."
journal_title,Journal of Science Education and Technology
article_title,Portable Tablets in Science Museum Learning: Options and Obstacles
keyword,"['Museum learning\xa0', 'Museum pedagogy\xa0', 'Science learning\xa0', 'Mobile learning\xa0', 'Informal education\xa0', 'Media and information literacy\xa0', 'Portable tablet\xa0', 'iPad\xa0']"
history,"['2017-06', '2016-12-29']"
abstract,"Abstract Despite the increasing use of portable tablets in learning, their impact has received little attention in research. In five different projects, this media-ethnographic and design-based analysis of the use of portable tablets as a learning resource in science museums investigates how young people’s learning with portable tablets matches the intentions of the museums. By applying media and information literacy (MIL) components as analytical dimensions, a pattern of discrepancies between young people’s expectations, their actual learning and the museums’ approaches to framing such learning is identified. It is argued that, paradoxically, museums’ decisions to innovate by introducing new technologies, such as portable tablets, and new pedagogies to support them conflict with many young people’s traditional ideas of museums and learning. The assessment of the implications of museums’ integration of portable tablets indicates that in making pedagogical transformations to accommodate new technologies, museums risk opposing didactic intention if pedagogies do not sufficiently attend to young learners’ systemic expectations to learning and to their expectations to the digital experience influenced by their leisure use."
journal_title,Journal of Science Education and Technology
article_title,Humanizing Instructional Videos in Physics: When Less Is More
keyword,"['Pedagogical agent\xa0', 'Instructional video\xa0', 'Physics education\xa0', 'Learner control\xa0', 'Force\xa0', 'Friction\xa0']"
history,"['2017-06', '2017-02-06']"
abstract,"Abstract Many instructors in science, technology, engineering, and mathematics fields are striving to create active learning environments in their classrooms and in doing so are frequently moving the lecture portion of their course into online video format. In this classroom-based study, we used a two group randomized experimental design to examine the efficacy of an instructional video that incorporates a human hand demonstrating and modeling how to solve frictional inclined plane problems compared to an identical video that did not include the human hand. The results show that the learners who viewed the video without the human hand present performed significantly better on a learning test and experienced a significantly better training efficiency than the learners who viewed the video with the human hand present. Meanwhile, those who learned with the human hand present in the instructional video rated the instructor as being more humanlike and engaging. The results have implications for both theory and practice. Implications for those designing instructional videos are discussed, as well as the limitations of the current study."
journal_title,Journal of Science Education and Technology
article_title,Evaluating the Effectiveness of Physlet-Based Materials in Supporting Conceptual Learning About Electricity
keyword,"['Physics’ teaching\xa0', 'Conceptual learning about electricity\xa0', 'Physlets\xa0', 'Physlet-based materials\xa0']"
history,"['2017-04', '2016-11-19']"
abstract,"Abstract To provide a good understanding of many abstract concepts in the field of electricity above that of their students is often a major challenge for secondary school teachers. Many educational researchers promote conceptual learning as a teaching approach that can help teachers to achieve this goal. In this paper, we present Physlet-based materials for supporting conceptual learning about electricity. To conduct research into the effectiveness of these materials, we designed two different physics courses: one group of students, the experimental group, was taught using Physlet-based materials and the second group of students, the control group, was taught using expository instruction without using Physlets. After completion of the teaching, we assessed students’ thinking skills and analysed the materials with an independent t test, multiple regression analyses and one-way analysis of covariance. The test scores were significantly higher in the experimental group than in the control group (p < 0.05). The results of this study confirmed the effectiveness of conceptual learning about electricity with the help of Physlet-based materials."
journal_title,Journal of Science Education and Technology
article_title,Visual Literacy in Primary Science: Exploring Anatomy Cross-Section Production Skills
keyword,"['Science education\xa0', 'Biology education\xa0', 'Visual literacy\xa0', 'Primary education\xa0', 'Anatomy diagrams\xa0', 'Cross-sections production\xa0']"
history,"['2017-04', '2016-11-24']"
abstract,"Abstract Are children competent producing anatomy cross-sections? To answer this question, we carried out a case study research aimed at testing graphic production skills in anatomy of nutrition. The graphics produced by 118 children in the final year of primary education were analysed. The children had to draw a diagram of a human cross section, integrating knowledge of anatomy acquired from longitudinal sections. The results show that they have very limited skills in producing these graphics judging by the dimensions (scale, shape, organs represented and its organization inside the section) and their conception of human anatomy at thoracic level (location of the organs, elements in the spaces between them and connections between organs). The results also indicate that the only exposure to cross-sections in daily life is not enough by itself to draw them correctly, so this type of graphic production should be addressed from the earliest stages of education, since it contributes to the development of visual literacy, and this is a crucial skill when it comes to learning science concepts and developing scientific literacy."
journal_title,Journal of Science Education and Technology
article_title,Teaching Air Pollution in an Authentic Context
keyword,"['Teaching air pollution\xa0', 'Wind\xa0', 'Topography\xa0', 'Pre-service elementary teachers\xa0']"
history,"['2017-04', '2016-12-01']"
abstract,"Abstract This paper describes a teaching-learning sequence (TLS) about air pollution and the findings resulting from its implementation by pre-service elementary teachers (PET) currently undergraduate students of the Department of Primary Education in the National and Kapodistrian University of Athens, Greece. The TLS focused on the relation of air pollution with wind and topography in local conditions. An authentic context was provided to the students based on daily up-to-date meteorological data via the Internet in order to estimate air pollution. The results are encouraging given that PET can correlate wind and concentration of air pollutants through reading specialized angular diagrams and weather maps, can recognize the correlation of topography in the concentration of air pollutants, and can describe temperature inversion. However, the PET demonstrated clear difficulties in ability of orientation, in wind naming, and in interpretation of symbols on weather map. Finally, the implications on teaching air pollution are discussed."
journal_title,Journal of Science Education and Technology
article_title,Modeling Unproductive Behavior in Online Homework in Terms of Latent Student Traits: An Approach Based on Item Response Theory
keyword,"['Item Response Theory\xa0', 'Latent Trait\xa0', 'Item Parameter\xa0', 'Item Response Theory Model\xa0', 'Examination Score\xa0']"
history,"['2017-04', '2016-10-18']"
abstract,"Abstract Homework is an important component of most physics courses. One of the functions it serves is to provide meaningful formative assessment in preparation for examinations. However, correlations between homework and examination scores tend to be low, likely due to unproductive student behavior such as copying and random guessing of answers. In this study, we attempt to model these two counterproductive learner behaviors within the framework of Item Response Theory in order to provide an ability measurement that strongly correlates with examination scores. We find that introducing additional item parameters leads to worse predictions of examination grades, while introducing additional learner traits is a more promising approach."
journal_title,Journal of Science Education and Technology
article_title,Guidance Provided by Teacher and Simulation for Inquiry-Based Learning: a Case Study
