abstract,"Abstract In vehicle braking systems, the non-uniform contact pressure distribution on the brake pad is a major cause of uneven wear. The experimental approach of the wear phenomenon is the time consuming and costly. For this reason, a threedimensional finite element (FE) model of a brake system is presented for numerical simulation in this paper. A coupled thermo-mechanical analysis is carried out to confirm the non-uniform contact pressure distribution. A correlation between the non-uniform contact pressure and uneven wear is confirmed by measuring the amount of wear in the brake pad. The shape optimization of the brake pad is performed to reduce the uneven wear. In addition, the simulation results, such as natural frequency and temperature, are compared to experimental results."
journal_title,International Journal of Automotive Technology
article_title,Direct tire force generation algorithm based on non-iterative nonlinear inverse tire model
keyword,"['Inverse tire model\xa0', 'Extended brush model\xa0', 'Direct force generation\xa0', 'Chassis control\xa0']"
history,"['2017-12', '2017-08-05', '2016-11-01', '2017-04-03', '2017-05-01']"
abstract,"Abstract The function of vehicle dynamics control system is adjusting the yaw moment, the longitudinal force and lateral force of a vehicle body through several chassis systems, such as brakes, steering and suspension. Individual systems such as ESC, AFS and 4WD can be used to achieve desired performance by controlling actuator variables. However, integrated chassis control systems that have multiple objectives may not simply achieve the desired performance by controlling the actuators directly. Usually those systems determine the required tire forces in an upper level controller and a lower level controller regulates the tire forces through the actuators. The tire force is controlled in a recursive way based on vehicle state measurement, which may not be sufficient for fast response. For immediate force tracking, we introduce a direct tire force generation method that uses a nonlinear inverse tire model, a pseudo-inverse model of vehicle dynamics and the relationship between longitudinal force and brake pressure."
journal_title,International Journal of Automotive Technology
article_title,Design of emergency braking algorithm for pedestrian protection based on multi-sensor fusion
keyword,"['Emergency braking\xa0', 'AEBS\xa0', 'Pedestrian\xa0', 'Sensor fusion\xa0', 'Decision making\xa0', 'Target tracking\xa0']"
history,"['2017-12', '2017-08-05', '2016-09-29', '2017-01-29', '2017-04-14']"
abstract,"Abstract Globally, safety has become an increasingly important issue in the automotive industry. In an attempt to reduce traffic fatalities, UNECE launched a new EU Road Safety Program which aims to decrease the number of road deaths by half by 2020. AEB (Autonomous Emergency Braking) is a very effective active safety system intended to reduce fatalities. This study involves the design of a multi-sensor data fusion strategy and decision-making algorithm for AEB pedestrian. Possible collision avoidance scenarios according to the EuroNCAP protocol are analyzed and a robust pedestrian tracking strategy is proposed. The performance of the AEB system is enhanced by using a braking model to predict the collision avoidance time and by designing the system activation zone according to the relative speed and possible distance required to stop for pedestrians. The AEB activation threshold requires careful consideration. The test results confirm the advantages of the proposed algorithm, the performance of which is described in this paper."
journal_title,International Journal of Automotive Technology
article_title,Mathematical model validated by a crash test for studying the occupant’s kinematics and dynamics in a cars’ frontal collision
keyword,"['Safety\xa0', 'Collision\xa0', 'Occupant\xa0', 'Mathematical model\xa0', 'Kinetic energy\xa0', 'Potential energy\xa0', 'Crash test\xa0', 'Dummy\xa0']"
history,"['2017-12', '2017-08-05', '2017-02-07', '2017-03-19', '2017-04-06']"
abstract,"Abstract The aim of the paper was to determine the kinematic parameters that influence the occupant injury risk through a mathematical model. The developed model is a 2D model composed of 4 bodies (2 vehicles, thorax and head). The head and thorax are interconnected with a rotation joint and a torsion spring meant to stiffen the relative movement between the bodies. The thorax is connected with the vehicle body by a linear spring meant to simulate the seatbelt stiffness. The model was solved using Lagrange principle and the validation of the model was made through a crash test performed using the same initial conditions and comparing the obtained values of the displacement, velocity and acceleration parameters with the ones obtained with the mathematical model. The head and torso were chosen due to the fact that they are the common parts of the body that get injured, especially the head with the change of 80 % to cause fatal injury in car’s frontal collision. Once the model was validated, the stiffness of the seatbelt was modified in order to determine the behavior of the occupant in case of car frontal collisions. When the seatbelt stiffness was reduced, the occupant displacement and velocity increased, while by increasing the stiffness, these parameters decreased. The values of the developed model presented a high degree of similarity with the results obtained from the crash test with an error of 10 %. This model can be used by engineers to easily asses the occupant injury risk in case of vehicle frontal collisions."
journal_title,International Journal of Automotive Technology
article_title,Application of iterative learning control in tracking a Dubin’s path in parallel parking
keyword,"['Parallel parking\xa0', 'Dubin’s path\xa0', 'Iterative learning control\xa0', 'Steering control\xa0']"
history,"['2017-12', '2017-08-05', '2016-10-21', '2017-05-11', '2017-05-15']"
abstract,"Abstract Intelligent parking assist systems will soon be available for most vehicles on the market. Many optimal parking trajectories and control strategies have been proposed for reverse parking. However, most of these require intensive computation, causing difficulties in practical use. This paper makes use of a classical path planning method to find the shortest parking path, and establishes the possibility of integrating iterative learning control (ILC) to exploit the capability of learning from experience to track the designed path. The effectiveness of the ILC structure is demonstrated by simulation and experiments. Tracking performance is shown to be much improved by using a simple learning control law."
journal_title,International Journal of Automotive Technology
article_title,Comparative investigation on the aerodynamic effects of combined use of underbody drag reduction devices applied to real sedan
keyword,"['Computational fluid dynamics\xa0', 'Aerodynamic drag\xa0', 'Underbody drag reduction device\xa0', 'Undercover\xa0', 'Under-fin\xa0', 'Side air dam\xa0']"
history,"['2017-12', '2017-08-05', '2016-10-06', '2017-02-22', '2017-05-10']"
abstract,"Abstract To reduce the aerodynamic drag, the performance of the underbody aerodynamic drag reduction devices was evaluated based on the actual shape of a sedan-type vehicle. An undercover, under-fin, and side air dam were used as the underbody aerodynamic drag reduction devices. In addition, the effects of the interactions based on the combination of the aerodynamic drag reduction devices were investigated. A commercial sedan-type vehicle was selected as a reference model and its shape was modeled in detail. Aerodynamic drag was analyzed by computational fluid dynamics at a general driving speed on highway of 120 km/h. The undercover reduced the slipstream area through the attenuation of the longitudinal vortex pair by enhancing the up-wash of underflow, thereby reducing the aerodynamic drag by 8.4 %. The under-fin and side air dam showed no reduction in aerodynamic drag when they were solely attached to the actual complex shape of the underbody. Simple aggregation of the effects of aerodynamic drag reduction by the individual device did not provide the accurate performance of the combined aerodynamic drag reduction devices. An additional aerodynamic drag reduction of 2.1 % on average was obtained compared to the expected drag reduction, which was due to the synergy effect of the combination."
journal_title,International Journal of Automotive Technology
article_title,Lubricating performance of carbon nanotubes in internal combustion engines – engine test results for CNT enriched oil
keyword,"['Combustion engines\xa0', 'Carbon nanotubes\xa0', 'Engine oil\xa0', 'Friction\xa0']"
history,"['2017-12', '2017-08-05', '2016-07-18', '2017-01-12', '2017-03-15']"
abstract,"Abstract The main purpose of this research is to reduce friction losses by adding carbon nanotubes to engine oil. Extremely favorable tribological properties of carbon nanotubes have been extensively studied on the microscopic scale and using tribometers, have not yet been verified in the engine. Enriching oil with nanotubes can lead to significant, exceeding 7 %, reduction in the motoring torque of the engine at low crankshaft rotational speed. The phenomena associated with the dispersion of carbon nanotubes in the engine are stated and discussed. It has been shown that the oil shear during normal operation of the engine can effectively improve the dispersion of nanotubes. At the same time the oil filtration system removes agglomerates of nanotubes very quickly."
journal_title,International Journal of Automotive Technology
article_title,Vehicle stability control based on driver’s emergency alignment intention recognition
keyword,"['Emergent obstacle avoidance\xa0', ""Driver's EA intention recognition\xa0"", 'Reference model modification\xa0', 'Stability control\xa0']"
history,"['2017-12', '2017-08-05', '2016-12-23', '2017-03-25', '2017-05-10']"
abstract,"Abstract In this work, the reference model modification strategy for vehicle stability control based on driver's intention recognition under emergent obstacle avoidance situation was proposed. First the conflicts between the driver's emergency alignment (EA) intention and vehicle response characteristics were analyzed in critical emergent obstacle avoidance situation. Second combining steering wheel angle and its speed, the driver's EA intention was recognized. The reference model modification strategy based on steering operation index (SOI) was presented. Then a LQR model following controller with tire cornering stiffness adaption was used to generate direct yaw moment for tracking modified reference yaw rate and reference sideslip angle. Finally based on the four-in-wheel-motor-drive (FIWMD) electric vehicles (EV), double lane change and slalom tests were conducted to compare the results using modified reference model with the results using normal reference model. The experimental tests have proved the effectiveness of the reference model modification strategy based on driver's intention recognition."
journal_title,International Journal of Automotive Technology
article_title,Approximate optimal AUTOSAR software components deploying approach for automotive E/E system
keyword,"['AUTOSAR\xa0', 'Component deploying\xa0', 'Communication network\xa0', 'Load balance\xa0', 'Clustering algorithm\xa0']"
history,"['2017-12', '2017-08-05', '2016-03-25', '2016-07-21', '2017-05-02']"
abstract,"Abstract The AUTOSAR has been developed as the worldwide standard for automotive E/E software systems, making the electronic components of different suppliers to be employed universally. However, as the number of component-based applications in modern automotive embedded systems grows rapidly and the hardware topology becomes increasingly complex, deploying such large number of components in automotive distributed system in manual way is over-dependent on experience of engineers which in turn is time consuming. Furthermore, the resource limitation and scheduling analysis make the problems more complex for developers to find out an approximate optimal deploying approach in system integration. In this paper, we propose a novel method to deploy the AUTOSAR components onto ECUs with the following features. First, a clustering algorithm is designed for deploying components automatically within relatively low time complexity. Second, a fitness function is designed to balance the ECUs load. The goal of our approach is to minimize the communication cost over all the runnable entities while meeting all corresponding timing constraints and balancing all the ECUs load. The experiment results show that our approach is efficient and has well performance by comparing with other existing methods in specific and synthetic data set."
journal_title,International Journal of Automotive Technology
article_title,Cyclist target and test setup for evaluation of cyclist-autonomous emergency braking
keyword,"['Autonomous emergency braking\xa0', 'Cyclist safety\xa0', 'Euro NCAP\xa0']"
history,"['2017-12', '2017-08-05', '2017-01-06', '2017-04-28', '2017-05-08']"
abstract,"Abstract From 2018, Autonomous Emergency Braking (AEB) systems dedicated to avoid or mitigate passenger car-tocyclist collisions will be considered in the safety assessment by Euro NCAP. To test such systems, appropriate equipment has been developed in a project called CATS “Cyclist-AEB Testing System”, that has run between April 2014 and August 2016. Moreover, a proposal for the most relevant test scenarios was set up. The objective of the project was to provide proof to Euro NCAP of the relevance of the proposed test scenarios and of the feasibility of practical implementation of the scenarios and test setup. The process regarding the selection, verification and validation of test scenarios is described. The cooperation between 17 industrial partners (car manufacturers and automotive suppliers) in the CATS project has stimulated the harmonization and acceptance of the protocol, target and test setup. The process and intermediate results including the used methodology, have been reviewed by the German Federal Highway Research Institute (BASt) and have been shared on a regular basis during the project with stakeholders in Europe, Japan and the USA. Euro NCAP already indicated to consider the results of the CATS project as the main input to draft the test protocol, including scenarios and target for Cyclist-AEB systems in 2018 and 2020."
journal_title,International Journal of Automotive Technology
article_title,Numerical study of the early injection parameters on wall wetting characteristics of an HCCI diesel engine using early injection strategy
keyword,"['Computational Fluid Dynamics (CFD)\xa0', 'Early injection parameters\xa0', 'Wall wetting characteristics\xa0', 'Mixture formation\xa0', 'Emissions\xa0']"
history,"['2017-10', '2017-07-09', '2016-10-04', '2017-01-16', '2017-02-27']"
abstract,"Abstract Wall wetting in the early injection period has been proved to be unavoidable in the HCCI (Homogeneous charge compression ignition) diesel engine using early injection strategy, which directly affects in-cylinder fuel-air mixture formation. In this study, the effects of the early injection parameters (injection timing, injection angle and injection pressure) on wall wetting characteristics of an HCCI diesel engine using early injection strategy have been numerically investigated. The variations of maximum wall film mass, evaporated wall film mass and residual wall film mass have been summarized. The concept of MHI (Mixture Homogenous Index) is introduced to evaluate the homogeneity of fuel-air mixture in the wall wetting region. In additions, the effects of the early injection parameters on the HC (Hydrocarbon Compounds) and CO (Carbon Monoxide) emissions have also been discussed. Results  showed that in order to decrease the HC and CO emission caused by wall wetting as low as possible, it was better to increase the injection pressure and to advance the injection timing. The most effective method was to narrow the injection angle, In addition, the impingement target should be considered for choosing the injection timing and injection angle, and the impingement target of the piston bowl lip was recommended due to the enhancement of the atomization and the higher surface temperature."
journal_title,International Journal of Automotive Technology
article_title,Two-phase evaporative battery thermal management technology for EVs/HEVs
keyword,"['Lithium battery\xa0', 'Fuzzy controlled electrom-compressor\xa0', 'EMC controlled expansion valve\xa0', 'Energy efficient\xa0']"
history,"['2017-10', '2017-07-09', '2014-06-03', '2015-01-29', '2015-02-11']"
abstract,Abstract Electric vehicle’s motor draws power from battery to meet its power demand in different road profiles. Battery high discharged currents are causes of warming battery’s cells. The temperature of 40 ºC and above reduces battery life span. The rationale of fuzzy controlled evaporative battery thermal management system (EC-BThMS) development from this study is to control the battery temperature in the range of 20 ~ 40 ºC both in charging/discharging modes. The proposed system has been developed with estimating the total cooling loads and thermal behavior of the battery cells. A fuzzy controlling system has been introduced with the EC-BThMS to control the electro-compressor and the expansion valve based on the response of battery temperature sensors.A battery pack of 8.6 kWh equipped EV has been operated with 60 km/h on 0 % gradient and 40 km/h on 5 % gradient in IIUM campus while 130 km/h on 0 % gradient and 50 km/h on 3.67 % gradient in Malaysia International Formula circuit to study the battery temperature profile and percentage of battery power saving. Comparison has been made on the performance of EC-BThMS with air cooling battery thermal management system (AC-BThMS) by using same vehicle. Result shows that EC-BThMS can save energy 17.69 % more than AC-BThM 1 and 23 % more than AC-BThM 2.
journal_title,International Journal of Automotive Technology
article_title,Control strategy for clutch engagement during mode change of plug-in hybrid electric vehicle
keyword,"['Plug-in hybrid electric vehicle\xa0', 'Engine clutch\xa0', 'Mode change\xa0', 'Drivability\xa0', 'Energy efficiency\xa0']"
history,"['2017-10', '2017-07-09', '2016-08-31', '2017-02-02', '2017-02-08']"
abstract,"Abstract The plug-in hybrid electric vehicle (PHEV) has various driving modes used in both internal combustion engine and electric motors. The EV mode uses only an electric motor and the HEV mode uses both an engine and an electric motor. Specifically, when the PHEV of a pre-transmission parallel hybrid structure performs mode changing, its engine clutch is either engaged or disengaged, which is important in terms of ride comfort. In this paper, to enhance the mode changing process for the clutch engagement, a PHEV performance simulator is developed using MATLAB/Simulink based on system dynamics and experiment data. Vehicle driving analysis is carried out of the control logic and properties of the mode changing. A compensated torque is applied during the mode change. This results in the rapid speed synchronization with the clutch although the trade-off relationship of the mode change. In addition, the mode changing is conducted through the transmission shifting process to rapidly synchronize with speed. The control strategy implemented in this study is shown to improve the drivability and energy efficiency of a PHEV."
journal_title,International Journal of Automotive Technology
article_title,Effective method for knock signal denoising in internal combustion engine
keyword,"['Knock detection\xa0', 'Knock sensor\xa0', 'Non-local Mean method\xa0', 'Spark ignition turbocharged engine\xa0']"
history,"['2017-10', '2017-07-09', '2016-10-11', '2016-12-24', '2017-03-05']"
abstract,"Abstract Uncontrolled expansion of combustion wave in spark ignited internal combustion engine causes knock effect which seriously degrades efficiency and lifetime of the engine. Thus, accurate knock detection and control are essential for obtaining a desired performance from the engine. Usually, knock sensor is used to detect this phenomenon but it has limited accuracy especially at engine high-speed rotations because of natural vibration and external noises. In this study an effective method based on Non-Local Mean (NLM) algorithm has been proposed to improve the knock detection accuracy. This method is evaluated based on four different indicators and four engine cylinders. The results show 52.9 % improvement in knock detection. Also feasibility of real time execution of this method based on embedded hardware has been studied."
journal_title,International Journal of Automotive Technology
article_title,Occupant injury risk analysis at NASS/CDS database
keyword,"['NASS/CDS\xa0', 'Airbag\xa0', 'Seat belt\xa0', 'Inner trim\xa0', 'Injury source\xa0']"
history,"['2017-10', '2017-07-09', '2016-08-05', '2016-10-10', '2016-12-07']"
abstract,"Abstract Injury information for vehicle occupants from the body regions of the head, thorax, abdomen, and upper and lower extremities, due to the restraints and interior parts of the vehicle, were extracted from the 2009 ~ 2012 NASS/CDS database. For those cases with high occurrence frequency, a detailed and comprehensive data analysis was performed to find the relationship between the accident, occupant, vehicle, and injury data. A numerical frontal impact sled model with the Hybrid III dummy and the GHBMC human body model was constructed to simulate and identify those injury risks according to NASS/CDS. Among the 5,734 injuries to the aforementioned body regions from frontal crashes are, listed by frequency of occurrence, the lower extremity (27.8 %), upper extremity (21.3 %), thorax (15.1 %), face (10.9 %), spine (8.7 %), head (7.3 %), and abdomen (6.9 %). The main injury sources to the head were the windshield, side structure, and steering wheel. For the thorax and abdomen they were the seat belt and steering wheel. For the lower extremity it was the instrument panel. The main injury patterns for the head were the concussion and the contusion. For the thorax they were vessel laceration and lung contusion. For the abdomen they were laceration and contusion of the organs. For the lower extremity they were bone fracture and ligament rupture. The steering wheel and seat positions were main factors affecting head and thorax injury risks. From the sled impact simulation, high injury risks of the head and thorax were assessed respectively at conditions of steering column tilt down and rear most seat position, which correlated well with the findings from the NASS/CDS data analysis."
journal_title,International Journal of Automotive Technology
article_title,Clamping force estimation based on hysteresis modeling for electro-mechanical brakes
keyword,"['Electro-Mechanical Brake (EMB)\xa0', 'Clamping force\xa0', 'Kissing point\xa0', 'Hysteresis\xa0', 'Estimation\xa0']"
history,"['2017-10', '2017-07-09', '2016-04-21', '2016-12-14', '2016-12-30']"
abstract,"Abstract The Electro-Mechanical Brake (EMB) is anticipated by research communities and car manufacturers to be the future adopted brake system due to its advantages. However, to be competitively priced, the high cost load cell of EMB, which measures the clamping force to a disk, should be replaced by a clamping force estimation algorithm. For this purpose, a new clamping force estimator, compatible with readily available sensors, is proposed in this paper. This estimator determines the kissing point where the brake pads start to come into contact with the disk, and generates the characteristic curve of the polynomial function between the clamping force and the motor angle. Periodically updating the characteristic curve can enhance robustness to the pad’s changing thickness. Also, the model includes a description of the hysteresis of the clamping force in the overall algorithm, which prevents the estimation performance from decreasing in the transient state. The performance of the propose algorithm was validated by comparison with measured values on a developed EMB test bench."
journal_title,International Journal of Automotive Technology
article_title,Comparison of fuel efficiency and exhaust emissions between the aged and new DPF systems of Euro 5 diesel passenger car
keyword,"['Diesel\xa0', 'DPF (Diesel Particulate Filter)\xa0', 'PM (Particulate Matter)\xa0', 'Regeneration\xa0', 'Lubricant additive\xa0']"
history,"['2017-10', '2017-07-09', '2016-09-13', '2016-12-26', '2017-02-13']"
abstract,"Abstract This study was conducted to examine the impact of aged and new DPF systems of the Euro 5 diesel passenger car on fuel efficiency and exhaust emissions. Test diesel vehicle used in this study was equipped with diesel oxidation catalyst (DOC) and diesel particulate filter (DPF) as aftertreatment systems, and satisfied the Euro-5 emissions standard. The displacement volume of engine was 1.6 L and the cumulative mileage was 167,068 km before the test. The FTP-75 test procedure was used, and the time resolved and weight based exhaust emissions of total hydrocarbon (THC), carbon monoxide (CO) and nitrogen oxides (NOx) were measured. The results show that the vehicle with the new DPF system has lower emissions of THC, CO and NOx than the aged one, and fuel efficiency also increased about 5 percent. The aged DPF system had higher backpressure due to the particulate matter (mostly in the form of ash) accumulated in the DPF. As was shown in the analysis using X-CT (X-ray computer tomography), the aged DPF system had particulate matter (PM) accumulated to a length of 46.6 mm. In addition, a component analysis of PM through XRF (X-ray fluorescence) analysis found that 50 % or more of the components consisted of the P, S, Ca, and Zn."
journal_title,International Journal of Automotive Technology
article_title,Shape optimization of a torsion beam axle for improving vehicle handling performance
keyword,"['Torsion beam axle\xa0', 'Handling performance\xa0', 'Shape optimization\xa0', 'Vehicle suspension system\xa0']"
history,"['2017-10', '2017-07-09', '2016-08-09', '2017-01-21', '2017-02-16']"
abstract,"Abstract In this study, shape optimization was conducted for a vehicle’s rear suspension torsion beam to improve its dynamic handling performance. To determine the design variables affecting the vehicle roll characteristics, a sensitivity analysis was conducted using the result of a Taguchi experiment with 6 factors in 8 runs. The upper and lower-flange lengths and web thickness of the torsion beam section, as well as the vertical height difference between the inner and outer of torsion beams, were determined as design variables through sensitivity analysis of the opposite wheel travel test for optimization of the torsion beam axle. The Box–Behnken experimental design with 4 factors and 27 runs was performed using the selected design variables and by performing opposite wheel travel analysis according to the experimental design, and the response surface functions of the roll stiffness, roll steer coefficient, roll center height, and mass of the torsion beam were generated. Using these response functions, shape optimization was conducted for the torsion beam of the rear suspension system. Dynamic performance analysis was performed by applying the optimized H-shaped torsion beam to the rear suspension of the vehicle dynamics model, and it was validated that the dynamic response performance of the optimized vehicle was improved."
journal_title,International Journal of Automotive Technology
article_title,Enhancement of aerodynamic performance through high pressure relief in the engine room for passenger car using cfd technique
keyword,"['Small passenger car\xa0', 'High pressure\xa0', 'Aerodynamic performance\xa0', 'Wheel house liner\xa0', 'Numerical analysis\xa0']"
history,"['2017-10', '2017-07-09', '2016-03-11', '2016-09-17', '2017-11-06']"
abstract,Abstract High pressure acting on the vehicle’s body plays an important role in deciding the aerodynamic drag. An idea has been suggested to enhance the aerodynamic performance for small passenger car by relieving the high pressure in the engine room. The high pressure inside the engine room can be released to the outside of the vehicle through a hole perforated on the wheel house liner. About 1 % of the drag coefficient can be improved with the 1.88 % of the radiator air mass flow rate increment by installing the top hole with slots on the wheel house liner. Flow simulations are performed at the driving velocity of 110 km/h with the moving wall condition of the same velocity. The tire is rotating to catch more precise flow physics around a tire and wheelhouse liner.
journal_title,International Journal of Automotive Technology
article_title,MPC-BASED steering control for backward-driving vehicle using stereo vision
keyword,"['Stereo vision\xa0', 'Autonomous driving\xa0', 'Backward driving\xa0', 'Model predictive control\xa0']"
history,"['2017-10', '2017-07-09', '2016-05-23', '2016-11-27', '2017-03-09']"
abstract,"Abstract We propose a steering control algorithm for autonomous backward driving in a narrow corridor. Passable spaces are detected using a stereo camera, and the steering angle is controlled by a model predictive controller (MPC). For passable space detection, an UV-disparity map is calculated from the original disparity map. Information regarding passable spaces collected by the stereo camera is used in steering control. Backward driving requires the driver’s preemptive actions, which can be learned by experience because of the non-intuitive responses (the initial motion of the vehicle is opposite to the driver’s steering angle input). This occurs because a backward-driving vehicle is a non-minimum phase system. One of the most popular steering control algorithms is Stanley method, which is based on the feedback of lateral displacement error and heading angle error. The method is very intuitive and works well for forward driving, but it exhibits significant undershoot for backward driving cases. Furthermore, the method does not explicitly consider any constraints on control inputs and states. We designed a steering controller based on the MPC technique that requires future information but can handle constraints explicitly. Because we have near-future information from the stereo camera under limited passable spaces, MPC can be effectively implemented. We performed several simulations and experiments to show the performance and superiority of the suggested method over a simple feedback-based control algorithm."
journal_title,International Journal of Automotive Technology
article_title,Numerical modeling and dynamic simulation of automotive power window system with a single regulator
keyword,"['Vehicle power window system\xa0', 'Door glass position error\xa0', 'Door glass dynamic simulation\xa0']"
history,"['2017-10', '2017-07-09', '2017-03-23', '2017-05-12', '2017-05-18']"
abstract,"Abstract Door glass position errors that occur when an automobile door glass goes up and down not only reduce the basic performance of the door glass in terms of sound- and water-proofing, but also decrease the life span of the glass run and belt. Thus, there is a need for understanding the dynamic behavior of a door glass in order to reduce these errors. In this research, we analyzed the door glass behavior by developing a dynamic numerical analysis model for a single rail regulator type of door glass lifting system. We modeled the glass run and belt lip load as a non-linear spring-damper system to reflect changes in the lip load caused by door glass position errors in the analysis. We also introduced local coordinate systems to find door glass position errors during the lifting process. By using our model, the time spent on the up and down motions, the current, and the lifting resistance could be predicted with 4 %, 11 %, 3 % and 4 % of error, respectively, comparing with the test data. We confirmed the effects of imbalances and boundary conditions in the load and moment which occur during the door glass lifting process. We also found that the lip reaction force, coefficient of friction, overlap length and position of the lift line cause door glass position errors."
journal_title,International Journal of Automotive Technology
article_title,Numerical method for simulating tire rolling noise by the concept of periodically exciting contact force
keyword,"['Tire rolling noise\xa0', 'Periodically exciting contact force\xa0', 'Stationary tire\xa0', 'Tire body vibration\xa0', 'Normal velocity extraction\xa0', 'Acoustic analysis\xa0', 'Sound pressure and power\xa0']"
history,"['2017-10', '2017-07-09', '2017-01-03', '2017-02-24', '2017-03-11']"
abstract,"Abstract For the numerical simulation of tire rolling noise, an important subject is the extraction of normal velocity data of the tire surface that are essential for the acoustic analysis. In the current study, a concept of periodically exciting contact force is introduced to effectively extract the tire normal velocity data. The ground contact pressure within contact patch that is obtained by the static tire contact analysis is periodically applied to the whole tread surface of stationary tire. The periodically exciting contact forces are sequentially applied with a time delay corresponding to the tire rolling speed. The tire vibration is analyzed by the mode superposition in the frequency domain, and the acoustic analysis is performed by commercial BEM code. The proposed method is illustrated through the numerical experiment of 3-D smooth tire model and verified from the comparison with experiment, and furthermore the acoustical responses are investigated to the tire rolling speed."
journal_title,International Journal of Automotive Technology
article_title,Robust control for four-wheel-independent-steering electric vehicle with steer-by-wire system
keyword,"['Four wheel independent steering\xa0', 'Steer by wire\xa0', 'Robust control\xa0', 'Sliding mode control\xa0', 'Extended Kalman filter\xa0']"
history,"['2017-10', '2017-07-09', '2016-07-25', '2016-11-21', '2017-03-09']"
abstract,"Abstract A four-wheel-independent-steering (4WIS) electric vehicle (EV) with steer-by-wire (SBW) system is proposed in this paper. The fast terminal sliding mode controller (FTSMC) is designed for the SBW system to suppress external disturbances. Taking unstructured and structured uncertainties into consideration, a robust controller is designed for the 4WIS EV utilizing μ synthesis approach and the controller order reduction is implemented based on Hankel-Norm approximation. Since sideslip angle is the feedback signal of robust controller and it is hard to measure, the extended Kalman filter (EKF) is employed to estimate sideslip angle. To evaluate the vehicle performance with the designed control system, step and sinusoidal steering maneuvers are simulated and analyzed. Simulation results show that the designed control system have good tracking ability, strong robust stability and good robust performance to improve vehicle stability and handing performance."
journal_title,International Journal of Automotive Technology
article_title,On the experimental analysis of single input single output control of yaw rate and sideslip angle
keyword,"['Electric vehicle\xa0', 'Torque-vectoring\xa0', 'Variable tire-road friction\xa0', 'Sideslip angle\xa0', 'Experiments\xa0']"
history,"['2017-10', '2017-07-09', '2016-09-12', '2017-01-07', '2017-02-13']"
abstract,"Abstract Electric vehicles with individually controlled drivetrains allow torque-vectoring, which improves vehicle safety and drivability. This paper investigates a new approach to the concurrent control of yaw rate and sideslip angle. The proposed controller is a simple single input single output (SISO) yaw rate controller, in which the reference yaw rate depends on the vehicle handling requirements, and the actual sideslip angle. The sideslip contribution enhances safety, as it provides a corrective action in critical situations, e.g., in case of oversteer during extreme cornering on a low friction surface. The proposed controller is experimentally assessed on an electric vehicle demonstrator along two maneuvers on surfaces with significantly varying tire-road friction coefficient. Different longitudinal locations of the sideslip angle used as control variable are compared during the experiments. Results  show that: i) the proposed SISO approach provides significant improvements with respect to the vehicle without torque-vectoring, and the controlled vehicle with a reference yaw rate solely based on the handling requirements for high-friction maneuvering; and ii) the control of the rear axle sideslip angle provides better performance than the control of the sideslip angle at the center of gravity."
journal_title,International Journal of Automotive Technology
article_title,Coordinated collision avoidance for connected vehicles using relative kinetic energy density
keyword,"['Connected vehicle\xa0', 'Coordinated Collision Avoidance (CCA)\xa0', 'Total relative kinetic energy density\xa0', 'Model Predictive Control (MPC)\xa0']"
history,"['2017-10', '2017-07-09', '2016-07-14', '2017-01-18', '2017-02-17']"
abstract,"Abstract Vehicular collision often leads to serious casualties and traffic congestion, and the consequences are worse for multiple-vehicle collision. Many previous works on collision avoidance have only focused on the case for two consecutive vehicles using on-board sensors, which ignored the influence on upstream traffic flow. This paper proposes a novel coordinated collision avoidance (CCA) strategy for connected vehicles, which has potential to avoid collision and smooth the braking behaviors of multiple vehicles, leading to an improvement of traffic smoothness. Specifically, model predictive control (MPC) framework is used to formulate the CCA into an optimization problem, where the objective is to minimize the total relative kinetic energy density (RKED) among connected vehicles. Monte Carlo simulations are used to demonstrate the effectiveness of proposed CCA strategy by comparison with other two strategies. Among all the three control strategies, the RKED based control strategy shows the best performance of collision avoidance, including the best crash prevention rates (99.2 % on dry asphalt road and 90.5 % on wet asphalt road) and the best control of distance headways between vehicles."
journal_title,International Journal of Automotive Technology
article_title,Modeling and control of engine starting for a full hybrid electric vehicle based on system dynamic characteristics
keyword,"['Hybrid electric vehicle\xa0', 'Dual clutch transmissions\xa0', 'Modeling\xa0', 'Simulation\xa0', 'Experiment\xa0']"
history,"['2017-10', '2017-07-09', '2016-10-28', '2017-02-06', '2017-02-17']"
abstract,"Abstract This paper focuses on the dynamic modeling and control of engine starting for a Full Hybrid Electric Vehicle (FHEV) consisting of an Integrated Starter Generator (ISG) and Dual Clutch Transmissions (DCTs). The dynamic characteristics of the engine, the ISG motor and the main clutch are analyzed respectively. The dynamic models of the main components of the powertrain system are also established taking the system dynamic characteristics into consideration. The FHEV dynamic model of engine starting during electric driving mode has been investigated in detail. The coordinated control strategy of engine starting has been proposed based on the powertrain system dynamic characteristics. The simulation for the engine starting control during electric driving mode has been performed based on the Matlab/Simulink platform. The simulation results show that the proposed control strategy satisfies the requirements of response and smoothness during engine starting process. Furthermore, a bench test has been carried out to analyze the system characteristics during engine starting process. The test data is highly agreeable to the simulation data and the effectiveness of engine starting control strategy is validated by the comparison between simulation results and the test data."
journal_title,International Journal of Automotive Technology
article_title,Development of a method for the identification and engineering design of endless fiber reinforced composites
keyword,"['Multi-material design\xa0', 'Fiber reinforced plastics\xa0', 'Anisotropy\xa0', 'Systematic engineering and design\xa0']"
